generated_smiles,mol,canonical_smiles,passes_lipinski,max_tanimoto,predicted_active,prob_active,activity_level,rdkit_indicators,predicted_active_2,prob_active_2,activity_level_2
CCCCN,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bca50>,CCCCN,True,0.18421052631578946,0,0.06,Medium,"[5.139027777777778, 5.139027777777778, 0.84375, 0.84375, 0.5124148721749513, 8.4, 73.139, 62.050999999999995, 73.08914935199999, 32, 0, -0.0077376425064202455, -0.3304736813706357, 0.3304736813706357, 0.0077376425064202455, 1.6, 2.2, 2.2, 14.50764735331403, 10.34924182809625, 1.6747221408690982, -1.7980910675229893, 1.7653381514154733, -1.951294730735132, 4.287091705023588, 0.8070095009730591, 1.4056390622295665, 2.19060968716425, 11.119415478763749, 4.121320343559642, 3.698670612749268, 3.698670612749268, 2.414213562373095, 2.1153550716504106, 2.1153550716504106, 1.1422285251880864, 1.1422285251880864, 0.5576775358252052, 0.5576775358252052, 0.20412414523193148, 0.20412414523193148, -0.04, 11.245112497836532, 4.960000000000001, 3.9600000000000004, 3.9600000000000004, 33.17396806803209, 5.733667477162185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.344558822616634, 12.965578028838586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.733667477162185, 19.765380445542643, 6.544756405912575, 0.0, 0.0, 0.0, 5.733667477162185, 0.0, 0.0, 0.0, 6.544756405912575, 0.0, 0.0, 19.765380445542643, 0.0, 0.0, 0.0, 0.0, 26.02, 0.0, 0.0, 0.0, 0.0, 0.0, 6.544756405912575, 12.841643245852019, 0.0, 0.0, 6.923737199690624, 5.733667477162185, 0.0, 0.0, 0.0, 0.0, 5.139027777777778, 0.0, 0.0, 2.3854166666666665, 2.9755555555555557, 0.0, 1.0, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 3.9283200000000007, 0, 0.7452000000000001, 23.9624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0.36487291357369683,Medium
CCc1oc(Cc2cnc(N)nc2N)ccc(C)ccc1CCCl,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bcba0>,CCc1oc(Cc2cnc(N)nc2N)ccc(C)ccc1CCCl,True,0.5102040816326531,1,0.9390000000000001,High,"[6.167164194381456, 6.167164194381456, 0.16582999088320172, 0.16582999088320172, 0.8069223217622077, 10.458333333333334, 346.8620000000001, 323.678, 346.15603903600004, 128, 0, 0.22143166652091734, -0.46546589827836204, 0.46546589827836204, 0.22143166652091734, 1.125, 1.875, 2.5416666666666665, 35.49566341804092, 10.122777250745957, 2.0693714600436297, -2.0624056462223517, 2.1715380540839537, -2.0366279935597054, 6.175001081597929, 0.45797271153669944, 2.6196835837441075, 2.5338421879615605, 756.7560397025549, 17.526733258565955, 14.05051896354658, 14.806447909565035, 11.528407103102724, 7.913241767763386, 8.447764251588236, 5.535465580537794, 5.913430053547021, 3.6582622581046658, 3.8472444946092796, 2.339719082547048, 2.543319145917351, -2.2699999999999996, 212982.89504197967, 18.074215623293703, 8.54532042354979, 4.862157575598349, 146.93677309854644, 15.884485891377718, 17.338357615583913, 0.0, 5.948339280986494, 0.0, 0.0, 0.0, 4.9839785209472085, 4.9839785209472085, 11.600939890232516, 30.686289896772447, 24.974377382775238, 30.48194175413243, 0.0, 4.417150937053347, 23.367141949054037, 0.0, 9.967957041894417, 0.0, 33.10993926815928, 17.34733839929471, 58.673161158299386, 0.0, 0.0, 11.46733495432437, 11.766202058821523, 0.0, 11.600939890232516, 15.847960486864757, 19.26246486877803, 6.923737199690624, 35.1345865125305, 34.87946278251286, 0.0, 0.0, 0.0, 90.96, 0.0, 0.0, 0.0, 5.948339280986494, 18.118687845731376, 41.052492558691895, 0.0, 6.196843571613076, 19.056471336613846, 29.024428378508258, 27.485425781610232, 6.167164194381456, 5.932424980553298, 8.013624165537045, 0.0, 14.505783352953555, 2.776512083228354, 8.108540945686508, 3.6681198383980673, 4.105608217039494, 0.0, 0.3333333333333333, 24, 4, 5, 0, 0, 0, 0, 0, 2, 2, 0, 0, 5, 2, 6, 2, 5, 0, 0, 0, 0, 0, 6.435415162723932, 2, 3.601320000000002, 98.53780000000003, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.2915011916298818,Low
CC1=CN=N1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bcd60>,CC1=CN=N1,True,0.16129032258064516,0,0.03,Low,"[3.5555555555555554, 3.5555555555555554, 1.0185185185185186, 1.0185185185185186, 0.40863694808003476, 17.4, 68.07900000000001, 64.047, 68.037448128, 26, 0, 0.08001939475622243, -0.15686339489198903, 0.15686339489198903, 0.08001939475622243, 1.8, 2.2, 2.2, 15.155750422580308, 10.533942056376477, 1.857844099118878, -1.896289598089182, 2.037559679099807, -1.704881681651253, 4.987389047515703, 1.0134020452792252, 1.2987949406953987, 2.599978438877673, 91.06618564394175, 3.698670612749268, 2.9717774601895415, 2.9717774601895415, 2.393846850117352, 1.470480822091953, 1.470480822091953, 0.9859508759298783, 0.9859508759298783, 0.46003955254943096, 0.46003955254943096, 0.17320508075688773, 0.17320508075688773, -0.66, 10.39035952556319, 2.5704147465437788, 0.6413508395404619, 0.21031659863373026, 30.220478915398367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.228500251258795, 0.0, 0.0, 6.923737199690624, 0.0, 11.896994202876282, 0.0, 0.0, 0.0, 0.0, 10.228500251258795, 6.923737199690624, 0.0, 11.896994202876282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 22.125494454135076, 0.0, 0.0, 0.0, 24.72, 0.0, 0.0, 0.0, 0.0, 0.0, 5.697039313055833, 0.0, 6.199954889820448, 6.923737199690624, 10.228500251258795, 0.0, 0.0, 0.0, 0.0, 7.016203703703703, 1.0185185185185186, 0.0, 0.0, 1.7222222222222223, 1.9097222222222223, 0.0, 0.3333333333333333, 5, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0.3297075311326072, 1, 1.3135, 18.613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.40802861555961767,High
N=C1NC(=O)C2C1=NC=CC2F,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bcdd0>,N=C1NC(=O)C2C1=NC=CC2F,True,0.11666666666666667,0,0.03,Low,"[13.037407407407407, 13.037407407407407, 0.08611111111111103, -1.3468981481481481, 0.5242672651803628, 32.916666666666664, 167.143, 161.09499999999997, 167.049490032, 62, 0, 0.23767499280490995, -0.30893149539923237, 0.30893149539923237, 0.23767499280490995, 1.6666666666666667, 2.4166666666666665, 3.0833333333333335, 19.14420126629906, 9.978636768979305, 2.411829687478422, -2.1143571101303977, 2.205375205121981, -2.285573472070475, 6.512816698172416, -0.12145374015453193, 2.291796671502368, 2.440161285278454, 320.61317805208716, 8.71517847069432, 6.042827435731552, 6.042827435731552, 5.698377302757663, 3.4814979921546905, 3.4814979921546905, 2.642209219960649, 2.642209219960649, 1.883373161398018, 1.883373161398018, 1.3016038815444055, 1.3016038815444055, -1.5200000000000002, 737.9585282237625, 7.146512887129868, 2.2310904911268326, 0.7917283950617285, 67.68523154666943, 5.316788604006331, 17.925201227428953, 0.0, 5.907179729351506, 0.0, 0.0, 15.196225522499013, 4.39041504767482, 0.0, 0.0, 0.0, 6.076020106833881, 6.199954889820448, 5.711685002770702, 9.184952231746642, 17.45448451787948, 5.409283605791522, 5.316788604006331, 10.910310778797061, 6.1716753955102925, 0.0, 12.27597499665433, 0.0, 0.0, 5.316788604006331, 4.39041504767482, 0.0, 0.0, 23.62615991338977, 4.794537184071822, 11.327189651952915, 0.0, 17.268379729289997, 0.0, 0.0, 0.0, 65.31, 17.99676117102319, 9.184952231746642, 0.0, 11.54730478852797, 0.0, 0.0, 12.27597499665433, 0.0, 0.0, 10.309193336642, 5.409283605791522, 13.037407407407407, 0.0, 14.784212962962963, 9.453425925925927, 0.20370370370370394, -1.4628703703703707, 0.0, 1.150787037037037, 0.0, 0.0, 0.2857142857142857, 12, 2, 4, 0, 2, 2, 1, 0, 0, 0, 2, 0, 3, 2, 5, 2, 0, 0, 1, 1, 0, 2, 1.3287097455992345, 2, 0.016070000000000084, 40.830400000000004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.3152011497156642,Low
CCc1ccc(Cc2cnc(N)nc2C)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bcf20>,CCc1ccc(Cc2cnc(N)nc2C)cc1OC,True,0.6086956521739131,1,0.8,High,"[5.562195961539396, 5.562195961539396, 0.3195939549934863, 0.3195939549934863, 0.9139189416750856, 10.473684210526315, 257.33699999999993, 238.18499999999997, 257.152812228, 100, 0, 0.2196824802475242, -0.49646756721759105, 0.49646756721759105, 0.2196824802475242, 1.263157894736842, 2.0526315789473686, 2.6842105263157894, 16.4658062505948, 10.018952734297695, 2.0626154275928, -2.100589191424545, 2.2241121571387663, -2.0148785348071954, 5.3971747497946065, 0.4094330003594258, 2.4145218311965237, 2.277678879838442, 581.5985243689113, 13.828062645816686, 11.603640389785005, 11.603640389785005, 9.134560252985374, 6.374542812561473, 6.374542812561473, 4.515379049640473, 4.515379049640473, 3.2265950014037723, 3.2265950014037723, 2.0944572736535103, 2.0944572736535103, -2.0999999999999996, 20904.930014499503, 13.334443369432915, 5.693390429186626, 3.0188765833669082, 113.20593978595664, 10.470530430962235, 5.749511833283905, 0.0, 5.948339280986494, 0.0, 0.0, 0.0, 9.967957041894417, 0.0, 0.0, 19.056471336613843, 36.10128036616923, 18.311593189387548, 7.109797541277533, 4.736862953800049, 5.948339280986494, 0.0, 9.967957041894417, 0.0, 26.689117645233267, 12.84346501843972, 46.78022724693735, 0.0, 5.749511833283905, 10.470530430962235, 5.948339280986494, 5.749511833283905, 0.0, 17.077754583171952, 12.841643245852019, 6.923737199690624, 29.30801966963007, 24.395944776997908, 0.0, 0.0, 0.0, 61.03, 0.0, 0.0, 0.0, 0.0, 5.948339280986494, 29.84853456568138, 11.126902983393991, 13.30664111289061, 6.923737199690624, 35.09079544696987, 10.470530430962235, 5.4126864187032835, 0.0, 8.229304453262788, 0.0, 9.972923658482372, 1.2584980660206133, 6.31293572058453, 3.5394894634085654, 4.069945522834682, 1.7042166967031687, 0.3333333333333333, 19, 2, 4, 0, 0, 0, 0, 1, 1, 2, 0, 0, 4, 1, 4, 1, 4, 0, 0, 0, 0, 0, 3.995694329371601, 2, 2.529020000000001, 76.35940000000004, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.40687997743618665,High
C=CCO,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bd000>,C=CCO,True,0.15384615384615385,0,0.0,Low,"[7.756944444444445, 7.756944444444445, 0.08333333333333348, 0.08333333333333348, 0.425825650815454, 6.25, 58.08, 52.032000000000004, 58.041864812, 24, 0, 0.06093122118130107, -0.3923178086285883, 0.3923178086285883, 0.06093122118130107, 2.0, 2.25, 2.25, 16.24941515818958, 10.718631676315583, 1.4468719758921826, -1.5995765209844832, 1.4586604123434628, -1.6216562365762965, 4.603456919204676, 0.34288544690840933, 1.370950594454669, 2.2968352619191394, 17.24511249783653, 3.414213562373095, 2.4387774270626785, 2.4387774270626785, 1.914213562373095, 1.1327243469445638, 1.1327243469445638, 0.4712493204298682, 0.4712493204298682, 0.12909944487358055, 0.12909944487358055, 0.0, 0.0, -0.3, 6.854752972273345, 3.7, 2.700000000000001, 1.7000000000000013, 25.573765976634522, 5.106527394840706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.578935683598497, 6.076020106833881, 0.0, 0.0, 6.606881964512918, 5.106527394840706, 0.0, 0.0, 0.0, 0.0, 0.0, 6.606881964512918, 12.654955790432378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.713409359353623, 0.0, 0.0, 0.0, 12.654955790432378, 0.0, 0.0, 0.0, 20.23, 0.0, 0.0, 0.0, 6.606881964512918, 0.0, 0.0, 6.076020106833881, 0.0, 0.0, 6.578935683598497, 5.106527394840706, 0.0, 0.0, 0.0, 7.756944444444445, 0.0, 0.0, 0.0, 1.4305555555555556, 3.3125, 0.0, 0.3333333333333333, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2.497500000000001, 0, 0.1647, 17.2828, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.2885009774532735,Low
CC1=CN2CN2O1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bd150>,CC1=CN2CN2O1,True,0.13953488372093023,0,0.03,Low,"[5.055555555555555, 5.055555555555555, 0.9418055555555556, 0.9418055555555556, 0.404548938252374, 34.142857142857146, 98.105, 92.057, 98.048012812, 38, 0, 0.14510914888532617, -0.38747345877775935, 0.38747345877775935, 0.14510914888532617, 1.8571428571428572, 2.7142857142857144, 3.0, 16.765646828638076, 10.61568072121245, 2.3564391196421544, -1.9094354867282473, 2.25833600478161, -1.9074152055881644, 4.952168367296893, -0.03747682188597396, 2.1518358172750793, 2.219023092440695, 131.65148445440323, 4.8533711511285205, 4.087132531839952, 4.087132531839952, 3.3601733453061375, 2.266027887442637, 2.266027887442637, 1.7640943591668727, 1.7640943591668727, 1.0475236427896042, 1.0475236427896042, 0.6818361452542135, 0.6818361452542135, -0.7, 81.76976105645302, 3.320829423906924, 0.7674602553058186, 0.32628752331957706, 41.69019912140323, 4.8375885837366335, 12.427856060555317, 0.0, 0.0, 0.0, 0.0, 5.008912523954532, 0.0, 0.0, 0.0, 0.0, 12.095957717760026, 0.0, 6.199954889820448, 4.8375885837366335, 0.0, 0.0, 10.181133042023934, 0.0, 6.923737199690624, 6.6686911888991425, 11.959119761476625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.849824230923076, 4.8375885837366335, 0.0, 6.923737199690624, 11.959119761476625, 0.0, 0.0, 0.0, 15.25, 0.0, 0.0, 0.0, 0.0, 0.0, 12.427856060555317, 0.0, 5.172220518069403, 18.132604613465602, 0.0, 4.8375885837366335, 0.0, 0.0, 5.055555555555555, 3.7824074074074074, 0.0, 0.9780092592592594, 0.0, 1.9722222222222223, 2.8784722222222223, 0.0, 0.5, 7, 0, 3, 0, 2, 2, 0, 0, 0, 0, 1, 0, 3, 0, 3, 2, 0, 0, 1, 1, 0, 1, 0.36408637107124037, 2, 0.28300000000000003, 23.386999999999993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.44516098918812785,High
NCCCN1CC1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bd3f0>,NCCCN1CC1,True,0.21153846153846154,0,0.02,Low,"[5.277916666666666, 5.277916666666666, 0.84375, 0.84375, 0.491093857806993, 20.142857142857142, 100.16499999999999, 88.06899999999999, 100.10004838399999, 42, 0, 0.010991764747307354, -0.33042458621799514, 0.33042458621799514, 0.010991764747307354, 1.4285714285714286, 2.142857142857143, 2.5714285714285716, 15.248924887609748, 10.42894959819252, 2.139591955041953, -1.9312013509274903, 2.0130876263298143, -2.0639409949740712, 4.707179519142681, 0.5394448839113254, 2.4233523273033906, 1.7961504729772093, 50.041843979966416, 5.112884175122364, 4.5600977706223205, 4.5600977706223205, 3.431851652578137, 2.8569315885143767, 2.8569315885143767, 1.9838693116879602, 1.9838693116879602, 1.2183003580240048, 1.2183003580240048, 0.6092113665361402, 0.6092113665361402, -0.08, 87.24068378292206, 5.0645086705202305, 2.28455463728191, 1.8996852551037455, 44.292912699102835, 10.633577208012664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.51033443475116, 13.08951281182515, 0.0, 0.0, 0.0, 0.0, 4.899909730850478, 5.733667477162185, 6.4208216229260096, 26.1790256236503, 0.0, 0.0, 0.0, 5.733667477162185, 0.0, 0.0, 0.0, 31.07893535450078, 0.0, 0.0, 6.4208216229260096, 0.0, 0.0, 0.0, 0.0, 29.03, 0.0, 0.0, 0.0, 0.0, 0.0, 6.544756405912575, 26.055090840663738, 0.0, 0.0, 4.899909730850478, 5.733667477162185, 0.0, 0.0, 2.3818055555555557, 0.0, 5.277916666666666, 0.0, 0.0, 1.1666666666666665, 4.673611111111111, 0.0, 1.0, 7, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 3, 0, 1, 1, 0, 0, 1.6528781098273477, 1, -0.34919999999999973, 30.11139999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.32772441882015313,Low
CC(N)C1=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bd540>,CC(N)C1=CC=C1,True,0.15217391304347827,0,0.08,Medium,"[5.478148148148148, 5.478148148148148, 0.22685185185185142, 0.22685185185185142, 0.5125687459374918, 20.571428571428573, 95.14499999999997, 86.07299999999998, 95.073499288, 38, 0, 0.0265570764397499, -0.3241708905199825, 0.3241708905199825, 0.0265570764397499, 1.7142857142857142, 2.2857142857142856, 2.2857142857142856, 14.6064700058914, 10.028309318423977, 2.003261375551323, -2.0879650985811207, 2.088378576052466, -2.1767821878220484, 5.376103239565559, 0.8772313560054338, 1.2326602568158207, 2.430330338366919, 120.14170945007629, 5.276020881938894, 4.386751345948129, 4.386751345948129, 3.3045304526403108, 2.443375672974065, 2.443375672974065, 1.814458557658022, 1.814458557658022, 1.103133692252835, 1.103133692252835, 0.5108973568170354, 0.5108973568170354, -0.56, 22.187884622684773, 4.59527950310559, 1.5054971811055453, 0.7223901177822463, 43.51881507892756, 5.733667477162185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.228060320501644, 12.496841729759891, 6.041840829147961, 0.0, 0.0, 0.0, 0.0, 0.0, 5.733667477162185, 12.965578028838586, 0.0, 23.80116485057091, 0.0, 0.0, 5.733667477162185, 0.0, 0.0, 0.0, 6.041840829147961, 0.0, 0.0, 6.923737199690624, 23.80116485057091, 0.0, 0.0, 0.0, 26.02, 0.0, 0.0, 0.0, 6.041840829147961, 0.0, 0.0, 5.573104530069267, 0.0, 25.151797520192265, 0.0, 5.733667477162185, 0.0, 0.0, 0.0, 0.0, 6.728148148148148, 0.0, 0.22685185185185142, 6.063518518518518, 1.9814814814814814, 0.0, 0.3333333333333333, 7, 2, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0.9883114769025081, 1, 0.8298000000000002, 30.872399999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.4113368998652232,High
COC1=CC(Cc2cnc(N)nc2N)C=COC(CCC(=O)O)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10bd690>,COC1=CC(Cc2cnc(N)nc2N)C=COC(CCC(=O)O)C1=O,True,0.39436619718309857,1,0.7792307692307692,High,"[12.440426261949531, 12.440426261949531, 0.058158340560487076, -0.9980668222803859, 0.6735128034593238, 20.2, 348.35900000000015, 328.19900000000007, 348.1433697399999, 134, 0, 0.302998859518259, -0.4931835509366967, 0.4931835509366967, 0.302998859518259, 1.44, 2.2, 2.84, 16.49843635307441, 9.965580600580985, 2.2667533506829014, -2.201116843751808, 2.218309712805808, -2.2725542758084267, 5.970367647585872, -0.13783617799588857, 2.5485055712855065, 2.1767376374460228, 716.4766678054493, 18.396976746569035, 13.714756445431979, 13.714756445431979, 11.9010859031649, 7.611630362786105, 7.611630362786105, 5.491622341735268, 5.491622341735268, 3.6819114357579976, 3.6819114357579976, 2.388491018514605, 2.388491018514605, -3.1000000000000005, 287917.4169159801, 18.241717358555324, 8.133380175116203, 4.933676753391796, 143.88911704157428, 26.047588256765174, 5.817862777835028, 11.86313125940448, 11.731584227351433, 0.0, 5.969305287951849, 9.589074368143644, 4.9839785209472085, 4.9839785209472085, 0.0, 0.0, 18.57286183659377, 30.519844355323485, 13.371877989698323, 24.169327670584444, 23.518752293138313, 0.0, 9.967957041894417, 5.917906046161393, 25.36643125652633, 18.577132495601905, 35.9335805970548, 0.0, 0.0, 11.46733495432437, 11.766202058821523, 0.0, 0.0, 40.04079860007774, 25.48362189866975, 5.917906046161393, 18.405094737549014, 30.370129105357805, 0.0, 0.0, 0.0, 150.64999999999998, 17.85651662206509, 9.589074368143644, 0.0, 36.28491622249111, 11.984273114623004, 0.0, 19.5687215613114, 12.152040213667762, 0.0, 9.967957041894417, 26.047588256765174, 10.55931558117074, 0.0, 30.955692682618782, 8.767690005502436, 11.982693813430611, -1.1810109768578367, 0.0, 5.706236696046364, 0.0, 1.3760488647555746, 0.375, 25, 5, 9, 0, 1, 1, 0, 0, 1, 1, 2, 0, 8, 3, 9, 2, 6, 0, 0, 0, 0, 2, 5.93467289296588, 2, 0.6763999999999999, 89.03260000000003, 1, 0, 0, 2, 0, 2, 0, 0, 1, 1, 2, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.49284502011890297,High
